"Name","PC Datalog - 20/04/2013 - 15:14:57"

"Section Time","Accel Fuel","AFR Target","AirCon Fuel Trim","Anti-Lag Fuel","Crank Enrich","Drive Fuel Trim","Eng Fan Trim ","FTrim Cyl #1","FTrim Cyl #2","FTrim Cyl #3","FTrim Cyl #4","FTrim Cyl #5","FTrim Cyl #6","FTrim Cyl #7","FTrim Cyl #8","Fuel 4D Table","Fuel 5D Table","Fuel Table1","Fuel Table1","Fuel Table2","Fuel Table2","IAT Fuel Corr.","Inj Actual PW","Inj Deadtime","Inj Deadtime(Sec)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Inj Timing","Injector PW (Sec)","Lambda  Fuel  Corr.","Lambda Status 1","Post Start Enrich","Prime Fuel","Sec Inj Table","Wake-Up Status","Wake-Up Width","Warm-Up Enrich","4D Ign Trim","5D Ign Trim","Anti-Lag Ign Trim","Dwell Time","ECT Ign Trim","IAT Ign Trim","Ign Angle","Ign Table1","Ign Table1","Ign Table2","Ign Table2","Ignition Idle Control","Launch Ign Trim","Overrun Ign Trim","Trailing Split","CL Stepper Limit","GP RPM Limit1","Launch Limit","MAP Limit","MAP Limit","Max Ignition","Overrun Fuel Cut","RPM Limit","RPM Limit","Speed Limit","Under Voltage","Voltage Limit","A1 - ISC Sol. Slave","A2 - ISC Solenoid","A3 - GP Output ","A4 - Boost Solenoid","A5 - OFF","A6 - OFF","A7 - OFF","A8 - OFF","AF1 - Injection","AF2 - Injection","AF3 - Injection","AF4 - Injection","AF5 - Injection","AF6 - Injection","AF7 - Engine Fan","AF8 - Fuel Pump","AI1 - Ignition","AI2 - Ignition","AI3 - Ignition","AI4 - Ignition","Boost Status","Boost Target","ECT WGate Comp","ECU Hold Power","FP Speed (%DC)","IAT WGate Comp","Idle Position","Idle Status","Idle Target","WGate DC","DI 1 - Speed","DI 1 Frequency","DI 2 - Speed","DI 2 Frequency","DI 3 - Start Position","DI 3 Frequency","DI 4 - Air Con Request","DI 4 Frequency","DI 5 - GP Input","DI 5 Frequency","DI 6 - GP Input","DI 6 Frequency","Gear","Gear Ratio Calc.","Gear Ratio Status","Speed Off -DI3","Speed -DI1","Speed -DI2","Speed Off -DI4","Speed Off -DI5","Speed Off -DI6","An T1 - Inlet Air Temp","An T2 - Engine Coolant Temp","An T3 - Engine Oil Temp","An V1 - MAP Sensor","An V2 - TPS (Main)","An V3 - OFF","An V4 - WideBand","An V5 - GP Input","An V6 - Fuel Pressure","An T1 - Inlet Air Temp","An T2 - Engine Coolant Temp","An T3 - Engine Oil Temp","An V DI10 - OFF","An V DI11 - OFF","An V DI6 - Fuel Pressure","An V DI7 - OFF","An V DI8 - OFF","An V DI9 - OFF","An V1 - MAP Sensor","An V2 - TPS (Main)","An V3 - OFF","An V4 - WideBand","An V5 - GP Input","An V6 - Fuel Pressure","BAP","Batt Voltage","ECT","FP (Main)","FP (Sub)","IAT","MAP","Mass per Cyl (x100)","MGP","TP (Main)","TP (Sub)","TP Delta Max","ECCS Sync","Engine Speed","Trig1 Err Counter","Trig1 Signal","Trig2 Signal","Anti-Lag Status","Flat Shifting Status","Launch Control Status","TP Cal Status","Exh / LH Err Counter","Exh / LH Posn","Exh / LH Signal","Exh / LH Solenoid","Exh / LH Sys Status","Exh LH Target","Exh RH Err Counter","Exh RH Posn","Exh RH Signal","Exh RH Solenoid","Exh RH Sys Status","Exh RH Target","Inlet / LH Err Counter","Inlet / LH Posn","Inlet / LH Signal","Inlet / LH Solenoid","Inlet / LH Sys Status","Inlet / LH Target","Inlet RH Err Counter","Inlet RH Posn","Inlet RH Signal","Inlet RH Solenoid","Inlet RH Sys Status","Inlet RH Target","3.3V Internal","5V Analog Supply","Analog Supply","Data Count Error","Data Page Error","DataFlash Chksum ","ECU Temperature","Fuel Calculation","Hardware Block 1","Hardware Block 2","Hardware Block 3","Password Protection","Table Allocation","Trig1 Arming","Trig2 Arming","An V DI1 - MAP Sensor","An V DI2 - TPS (Main)","An V DI3 - OFF","An V DI4 - WideBand","An V DI5 - GP Input","% Ethanol","Aux Fuel #5","Aux Fuel #6","Aux Fuel #7","Aux Fuel #8","Differential Fuel Pressure","Ethanol Temp.","Gear Cut Fuel","Inj Effective PW","Launch Fuel","WideBand 1","WideBand 2","WideBand Avg","Gear Cut Ign Trim","ITrim Cyl #1","ITrim Cyl #2","ITrim Cyl #3","ITrim Cyl #4","ITrim Cyl #5","ITrim Cyl #6","ITrim Cyl #7","ITrim Cyl #8","Limit Ign Trim","Traction Ign Trim","Transient Ign Trim","Anti-Lag Cyclic Idle","Anti-Lag Ign Cut","E-Throttle Limit","GP RPM Limit2","Limits Flags Word","Percentage FCut","Percentage ICut","Traction Limit","A9 - OFF","Active Boost Table","AI5 - Ignition","AI6 - Ignition","AI7 - Tacho","AI8 - CE light","D-Gain","Gear WGate Comp","Idle Target Error","I-Gain","P-Gain","VA1 - OFF","VA2 - OFF","VA3 - OFF","Cruise Switch Mode","DI 10 - OFF","DI 7 - Ignition Switch","DI 8 - OFF","DI 9 - OFF","Digital Input 11","Digital Input 12","Slip","An T4 - OFF","An V10 - OFF","An V11 - OFF","An V7 - OFF","An V8 - OFF","An V9 - OFF","An T4 - OFF","An V10 - OFF","An V11 - OFF","An V7 - OFF","An V8 - OFF","An V9 - OFF","Fuel Pressure","MAP Delta","Mass Air Flow ","Mass per Rev(x100)","MGP (PSI)","Oil Pressure","Oil Temp.","TPS Delta","RPM Rate","AL Active Fuel Table","AL Active Ign Cut Table","AL Active Ign Table","AL Cyclic Limit","Base Target ","E-Throttle Active Table","E-Throttle Target","FP Err Accumulator","ISC CL Trim","ISC Offset","Motor Duty Cycle","TP Err Accumulator","TP/Targ Err Accumulator","Cyl1 Knk I-Trim","Cyl2 Knk I-Trim","Cyl3 Knk I-Trim","Cyl4 Knk I-Trim","Cyl5 Knk I-Trim","Cyl6 Knk I-Trim","Cyl7 Knk I-Trim","Cyl8 Knk I-Trim","Knk Counter Cyl 1","Knk Counter Cyl 2","Knk Counter Cyl 3","Knk Counter Cyl 4","Knk Counter Cyl 5","Knk Counter Cyl 6","Knk Counter Cyl 7","Knk Counter Cyl 8","Knk Level Cyl 1","Knk Level Cyl 2","Knk Level Cyl 3","Knk Level Cyl 4","Knk Level Cyl 5","Knk Level Cyl 6","Knk Level Cyl 7","Knk Level Cyl 8","Knk Sys Status","Knock Count Global","Knock Level  Global","Knock Threshold","Capacity","Logging Status","12V Internal","Aux 9/10 Status","Aux 9/10 Supply","CAS Voltage","Fault Code Count","Fault Codes","CAN AN V1","CAN AN V2","CAN AN V3","CAN AN V4","CAN AN V5","CAN AN V6","CAN AN V7","CAN AN V8","CAN Freq/Spd 1","CAN DIG #1 State","CAN Freq/Spd 2","CAN DIG #2 State","CAN Freq/Spd 3","CAN DIG #3 State","CAN Freq/Spd 4","CAN DIG #4 State","CAN DIG #5 State","CAN DIG #6 State","CAN TC Cyl 1","CAN TC Cyl 2","CAN TC Cyl 3","CAN TC Cyl 4","CAN TC Cyl 5","CAN TC Cyl 6","CAN TC Cyl 7","CAN TC Cyl 8","BUSOFF Status","Error Warning Status","LEC","BUSOFF Status","Error Warning Status","LEC","Engine Kill","Rotation Direction","Active Traction Table","Cam Angle #1","Cam Angle #2","Cam Angle #3","Cam Angle #4","Cam Angle #5","Cam Angle #6","Cam Angle #7","Cam Angle #8"
"24.192","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","28.2","1","0","0","2.5","1.035","0.488","0","2.6","0","400","0","0","9","0","8","0","0","0","0","-3","0","0","3.02","0","0","22","32.1","1","0","0","0","0","-7.2","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","95.2","0","0","0","0","0","0","1","0","0","0","5","32.9","0","0","134.6","0","0","0","0","12","90","68","0.47","0.33","0","20.6","507","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.15","90","0","0","12","29","0","-71","0","0","0","0","3036","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","655","-50","0","0.547","0","20.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","217","0","0","0","-10.2","0","68","0","-2150","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.292","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","28.2","1","0","0","2.5","1.035","0.488","0","2.6","0","400","0","0","9","0","8","0","0","0","0","-3","0","0","3.02","0","0","22","32.1","1","0","0","0","0","-7.2","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","95.2","0","0","0","0","0","0","1","0","0","0","5","32.9","0","0","134.6","0","0","0","0","12","90","68","0.47","0.33","0","20.6","507","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.15","90","0","0","12","29","0","-71","0","0","0","0","3036","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","655","-50","0","0.547","0","20.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","217","0","0","0","-10.2","0","68","0","-2150","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.392","0","14.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","2.5","1.046","0.485","0","3.3","0","365","0","0","9","0","8","0","0","0","0","-3","0","0","3.57","0","0","11","22.8","1","0","0","0","0","-8.4","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","93.6","0","0","0","0","0","0","1","0","0","0","5","37.5","0","0","132.4","0","0","0","0","12","90","68","0.48","0.33","0","21.9","499","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.15","90","0","0","12","28","0","-72","0","0","0","0","3805","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","660","-50","0","0.562","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","221","-1","0","0","-10.5","0","68","0","7780","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.492","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","2.5","1","0.485","0","2.9","0","375","0","0","9","0","8","0","0","0","0","-3","0","0","3.51","0","0","19.1","30.4","1","0","0","0","0","-9.4","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","93.3","0","0","0","0","0","0","1","0","0","0","5","38.5","0","0","132.1","0","0","0","0","12","90","68","0.44","0.32","0","21.9","536","218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.15","90","0","0","12","25","0","-75","0","0","0","0","3610","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","660","-50","0","0.496","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","221","-1","0","0","-10.8","0","68","0","-2300","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.592","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","2.5","0.297","0.485","0","0.9","0","375","0","0","9","0","8","0","0","0","0","-3","0","0","3.61","0","0","16.1","29.1","1","0","0","0","0","-10","0","0","0","0","275","0","0","1","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","93.5","0","0","0","0","0","0","1","0","0","0","5","38.2","0","0","132.4","0","0","0","0","12","90","68","0.39","0.29","0","21.9","536","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.15","90","0","0","12","22","0","-78","0","0","0","0","3642","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","665","-50","0","65.349","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","223","-1","0","0","-11.1","0","68","0","650","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.692","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","3","0.297","0.485","0","0.8","0","375","0","0","9","0","8","0","0","0","0","-3","0","0","3.52","0","0","17.4","30.2","1","0","0","0","0","-10","0","0","0","0","275","0","0","1","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","93.5","0","0","0","0","0","0","1","0","0","0","5","38.7","0","0","132.4","0","0","0","0","11","90","68","0.37","0.29","0","21.9","536","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.13","90","0","0","11","21","0","-79","0","0","0","0","3618","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","665","-50","0","65.349","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","221","0","0","0","-11.4","0","68","0","-50","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.792","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","3","0.297","0.488","0","0.8","0","375","0","0","9","0","8","0","0","0","0","-3","0","0","3.52","0","0","17.4","30.8","1","0","0","0","0","-10","0","0","0","0","275","0","0","1","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","93.2","0","0","0","0","0","0","1","0","0","0","5","38.6","0","0","131.7","0","0","0","0","11","90","68","0.37","0.29","0","21.9","536","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.13","90","0","0","11","21","0","-79","0","0","0","0","3613","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","665","-50","0","65.345","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","220","0","0","0","-11.4","0","68","0","-230","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.892","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","3","0.297","0.49","0","0.8","0","375","0","0","9","0","8","0","0","0","0","-3","0","0","3.61","0","0","18","31","1","0","0","0","0","-10","0","0","0","0","275","0","0","1","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","92.9","0","0","0","0","0","0","1","0","0","0","5","38.6","0","0","131.4","0","0","0","0","11","90","68","0.36","0.29","0","21.9","536","219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.08","90","0","0","11","21","0","-79","0","0","0","0","3595","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","665","-50","0","65.344","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","218","0","0","0","-11.4","0","68","0","-140","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.81","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.992","0","15.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","3","0.297","0.49","0","0.8","0","375","0","0","9","0","8","0","0","0","0","-3","0","0","3.61","0","0","19.1","32.3","1","0","0","0","0","-10","0","0","0","0","275","0","0","1","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","92.1","0","0","0","0","0","0","1","0","0","0","5","38.5","0","0","130.3","0","0","0","0","11","90","68","0.36","0.29","0","21.9","536","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.08","90","0","0","11","21","0","-79","0","0","0","0","3572","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","665","-50","0","65.344","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","218","0","0","0","-11.4","0","68","0","-110","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.81","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"25.092","0","15.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","3","0.297","0.49","0","0.8","0","375","0","0","9","0","8","0","0","0","0","-3","0","0","3.61","0","0","19.1","32.3","1","0","0","0","0","-10","0","0","0","0","275","0","0","1","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","92.1","0","0","0","0","0","0","1","0","0","0","5","38.5","0","0","130.3","0","0","0","0","11","90","68","0.36","0.29","0","21.9","536","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.08","90","0","0","11","21","0","-79","0","0","0","0","3572","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","665","-50","0","65.344","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","218","0","0","0","-11.4","0","68","0","-110","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.81","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
